id|name|has_tono_records|video_id|type_id|version|creation_began|creation_finished|offset|duration|location
626326|b'Tett p\xc3\xa5 (1) - Marit Stokke'|f|626326|2|1|2020-04-01 06:37:49.416430+00:00||0|1526.08|http://frontend.frikanalen.tv/media/b'626326/broadcast/tv_tp_002.dv'
626325|b'Tett p\xc3\xa5 (1) - Linda Austnes'|f|626325|2|1|2020-04-01 06:13:47.600823+00:00||0|1675.64|http://frontend.frikanalen.tv/media/b'626325/broadcast/tv_tp_001.dv'
626323|b'Shofar Israel og Iran i Bibelen og tiden'|f|626323|2|1|2020-03-29 20:05:14.474216+00:00||0|1292.48|http://frontend.frikanalen.tv/media/b'626323/broadcast/Shofar 34 Israel og Iran i Bibelen og tiden..dv'
626322|b'Shofar Messiah'|f|626322|2|1|2020-03-09 21:37:03.692997+00:00||0|1323.4|http://frontend.frikanalen.tv/media/b'626322/broadcast/Shofar 33 Messiah.dv'
626320|b'Shofar Davids s\xc3\xb8nn'|f|626320|2|1|2020-03-09 21:22:01.198253+00:00||0|1263.76|http://frontend.frikanalen.tv/media/b'626320/broadcast/Shofar 32. Davids s\xc3\xb8nn.dv'
626319|b'Anne Cath. Vestlys 100-\xc3\xa5rsjubileum'|f|626319|2|1|2020-03-04 13:03:26.357864+00:00||0|182.4|http://frontend.frikanalen.tv/media/b'626319/broadcast/200503-Annecath-Frikanalen-RHEDB.dv'
626318|b'God S\xc3\xb8ndag fra P7 - Hvem er jesus (4) - Oppstandelsen og livet'|f|626318|2|1|2020-02-10 13:11:15.465005+00:00||0|3502.16|http://frontend.frikanalen.tv/media/b'626318/broadcast/tv_gs_294_tv.dv'
626317|b'Torsdagsinnslag 6. februar: Spor3'|f|626317|2|1|2020-02-06 09:50:49.332428+00:00||0|134.24|http://frontend.frikanalen.tv/media/b'626317/broadcast/200206-Spor3-Frikanalen-TK_MASTER.dv'
626316|b'God S\xc3\xb8ndag fra P7 - Hvem er jesus (3) - D\xc3\xb8ren og den gode hyrde'|f|626316|2|1|2020-02-05 10:18:27.680893+00:00||0|3440.74|http://frontend.frikanalen.tv/media/b'626316/broadcast/tv_gs_293_tv.dv'
626315|b'God S\xc3\xb8ndag fra P7 - Hvem er jesus (2) - Livets br\xc3\xb8d og verdens lys'|f|626315|2|1|2020-02-04 09:16:45.300984+00:00||0|3373.86|http://frontend.frikanalen.tv/media/b'626315/broadcast/tv_gs_292_tv.dv'
626314|b'God S\xc3\xb8ndag fra P7 - Hvem er Jesus (1) - Jeg er den jeg er'|f|626314|2|1|2020-02-04 06:32:45.200406+00:00||0|3426.18|http://frontend.frikanalen.tv/media/b'626314/broadcast/tv_gs_291_tv.dv'
626305|b'Shofar Mandeltreet'|f|626305|2|1|2020-02-03 14:50:32.427909+00:00||0|1108.56|http://frontend.frikanalen.tv/media/b'626305/broadcast/Shofar 31 Mandeltreet.dv'
626302|b'Shofar Klima og Israel'|f|626302|2|1|2020-02-01 21:50:00.852537+00:00||0|1216.64|http://frontend.frikanalen.tv/media/b'626302/broadcast/Shofar 29         Klima og Israel.dv'
626299|b'Shofar Israel i Det Nye Testamentet'|f|626299|2|1|2020-02-01 17:41:46.941972+00:00||0|1223.4|http://frontend.frikanalen.tv/media/b'626299/broadcast/Shofar 27  Israel i Det Nye Testamentet.dv'
626297|b'Shofar Guds profetiske kalender'|f|626297|2|1|2020-02-01 11:55:37.671864+00:00||0|1343.0|http://frontend.frikanalen.tv/media/b'626297/broadcast/Shofar 25 Guds profetiske kalender.dv'
626295|b'Shofar Herren skal gj\xc3\xb8re deg til hovud ikke hale'|f|626295|2|1|2020-02-01 09:35:22.002943+00:00||0|1026.12|http://frontend.frikanalen.tv/media/b'626295/broadcast/Shofar 5 Herren skal gj\xc3\xb8re deg til hovud ikke hale.dv'
626291|b'En sang i uka'|f|626291|2|1|2020-01-31 11:59:49.796550+00:00||0|196.84|http://frontend.frikanalen.tv/media/b'626291/broadcast/203101-Gregersen-RH.dv'
626290|b'Shofar P\xc3\xa5sken i Israel'|f|626290|2|1|2020-01-29 22:00:43.321875+00:00||0|1258.96|http://frontend.frikanalen.tv/media/b'626290/broadcast/Shofar TV program 12 P\xc3\xa5sken i Israel.dv'
626288|b'Shofar Purim'|f|626288|2|1|2020-01-29 21:39:09.715589+00:00||0|1217.04|http://frontend.frikanalen.tv/media/b'626288/broadcast/Shofar TV program 10.dv'
626287|b'Shofar  Herre fri meg for ei leppe som lyg'|f|626287|2|1|2020-01-29 16:47:41.107204+00:00||0|908.84|http://frontend.frikanalen.tv/media/b'626287/broadcast/Shofar TV program 4-7 Herre fri meg for ei leppe som lyg.dv'
626285|b'Shofar Qumran'|f|626285|2|1|2020-01-29 16:30:38.775746+00:00||0|1272.6|http://frontend.frikanalen.tv/media/b'626285/broadcast/Shofar TV program 2 Qumran.dv'
626271|b'Sanger til glede fra P7 - Sesong 3, program 12'|f|626271|2|1|2020-01-08 06:27:55.828111+00:00||0|1489.56|http://frontend.frikanalen.tv/media/b'626271/broadcast/tv_sg_036.dv'
626270|b'Sanger til glede fra P7 - Sesong 3, program 11'|f|626270|2|1|2020-01-07 13:05:26.013268+00:00||0|1442.74|http://frontend.frikanalen.tv/media/b'626270/broadcast/tv_sg_035.dv'
626268|b'Sanger til glede fra P7 - sesong 3, program 10'|f|626268|2|1|2020-01-07 11:58:13.158944+00:00||0|1460.62|http://frontend.frikanalen.tv/media/b'626268/broadcast/tv_sg_034.dv'
626267|b'Sanger til glede fra P7 - sesong 3, program 9'|f|626267|2|1|2020-01-07 09:41:37.459085+00:00||0|1446.26|http://frontend.frikanalen.tv/media/b'626267/broadcast/tv_sg_033.dv'
626266|b'Sanger til glede fra P7 - sesong 3, program 8'|f|626266|2|1|2020-01-03 13:03:19.004977+00:00||0|1418.66|http://frontend.frikanalen.tv/media/b'626266/broadcast/tv_sg_032.dv'
626264|b'Sanger til glede fra P7 - sesong 3, program 7'|f|626264|2|1|2020-01-03 12:05:51.122889+00:00||0|1394.46|http://frontend.frikanalen.tv/media/b'626264/broadcast/tv_sg_031.dv'
626263|b'Sanger til glede fra P7 - sesong 3, program 6'|f|626263|2|1|2020-01-03 11:19:21.304479+00:00||0|1449.08|http://frontend.frikanalen.tv/media/b'626263/broadcast/tv_sg_030.dv'
626262|b'Sanger til glede fra P7 - sesong 3, program 5'|f|626262|2|1|2020-01-03 10:11:10.380478+00:00||0|1364.94|http://frontend.frikanalen.tv/media/b'626262/broadcast/tv_sg_029.dv'
626261|b'Sanger til glede fra P7 - sesong 3, program 4'|f|626261|2|1|2020-01-03 09:29:14.667917+00:00||0|1472.42|http://frontend.frikanalen.tv/media/b'626261/broadcast/tv_sg_028.dv'
626259|b'Sanger til glede fra P7 - sesong 3, program 2'|f|626259|2|1|2020-01-03 08:05:52.630634+00:00||0|1493.86|http://frontend.frikanalen.tv/media/b'626259/broadcast/tv_sg_026.dv'
626258|b'Sanger til glede fra P7 - sesong 3, program 3'|f|626258|2|1|2020-01-03 07:18:28.552313+00:00||0|1491.44|http://frontend.frikanalen.tv/media/b'626258/broadcast/tv_sg_027.dv'
626256|b'Sanger til glede fra P7 - sesong 3, program 1'|f|626256|2|1|2020-01-03 06:30:55.253774+00:00||0|1654.06|http://frontend.frikanalen.tv/media/b'626256/broadcast/tv_sg_025.dv'
626252|b'EuroBSDCon 2019, Lillehammer: Advanced ports toolkit: near-perfect packing-list generation - Marc Espie'|f|626252|2|1|2019-12-26 19:29:07.510903+00:00||0|2441.82|http://frontend.frikanalen.tv/media/b'626252/broadcast/20190922T1130-23_plenary_MarcEspie-AdvancedPortsToolkit.dv'
626251|b'EuroBSDCon 2019, Lillehammer: NUMA Optimizations in the FreeBSD Network Stack - Drew Gallatin'|f|626251|2|1|2019-12-25 14:57:49.526976+00:00||0|2429.98|http://frontend.frikanalen.tv/media/b'626251/broadcast/20190922T1030-22_valemon_DrewGallatin-NUMAFreeBSD.dv'
626250|b'Shofar Israel fra \xc3\xa5r 70 - 1948'|f|626250|2|1|2019-12-25 12:05:04.754172+00:00||0|1223.2|http://frontend.frikanalen.tv/media/b'626250/broadcast/\xc3\x85r 70 - 1948.dv'
626240|b'EuroBSDCon 2019, Lillehammer: Wireless Fidelity with bwfm(4) - Patrick Wildt'|f|626240|2|1|2019-12-23 14:33:48.706908+00:00||0|2509.04|http://frontend.frikanalen.tv/media/b'626240/broadcast/20190922T1030-20_plenary_PatrickWildt-WirelessFidelity.dv'
626239|b'EuroBSDCon 2019, Lillehammer: KernelTLS - Hans Petter Selasky, Drew Gallatin'|f|626239|2|1|2019-12-23 10:36:58.902322+00:00||0|2595.06|http://frontend.frikanalen.tv/media/b'626239/broadcast/20190922T0930-19_valemon_HansPetterSelaskyDrewGallatin-KernelTLS.dv'
626238|b'EuroBSDCon 2019, Lillehammer: Rust: Systems Programmers Can Have Nice Things - Arun Thomas'|f|626238|2|1|2019-12-21 13:21:01.388442+00:00||0|2341.04|http://frontend.frikanalen.tv/media/b'626238/broadcast/20190922T0930-18_soriamoria_ArunThomas-Rust.dv'
626237|b'EuroBSDCon 2019, Lillehammer: OpenBSD: Add VMM to Packer - Phillip Buehler'|f|626237|2|1|2019-12-20 21:36:50.707327+00:00||0|2602.82|http://frontend.frikanalen.tv/media/b'626237/broadcast/20190922T0930-17_plenary_PhilippBuehler-PackerVMM.dv'
626236|b'God s\xc3\xb8ndag fra P7 - Ja til livet (4) Det evige livet'|f|626236|2|1|2019-12-20 07:05:28.874192+00:00||0|3452.6|http://frontend.frikanalen.tv/media/b'626236/broadcast/tv_gs_290_tv.dv'
626235|b'God S\xc3\xb8ndag fra P7 - Ja til livet (3) - Korset - Guds ja til livet'|f|626235|2|1|2019-12-19 12:54:55.274529+00:00||0|3461.42|http://frontend.frikanalen.tv/media/b'626235/broadcast/tv_gs_289_tv.dv'
626232|b'Shofar Steinane i Samaria'|f|626232|2|1|2019-12-19 12:20:12.727054+00:00||0|1317.0|http://frontend.frikanalen.tv/media/b'626232/broadcast/Shofar 26 Steinane i Samaria.dv'
626231|b'God S\xc3\xb8ndag fra P7 - Ja til livet (2) - Korset - Guds ja til livet'|f|626231|2|1|2019-12-18 09:47:22.653047+00:00||0|3350.98|http://frontend.frikanalen.tv/media/b'626231/broadcast/tv_gs_288_tv.dv'
626227|b'EuroBSDCon 2019, Lillehammer: Paul Vixie talks about DNS over HTTPS'|f|626227|2|1|2019-12-15 15:22:44.603440+00:00||0|3250.94|http://frontend.frikanalen.tv/media/b'626227/broadcast/20190921T1045-03_plenary_PaulVixie-DNSoverHTTPS.dv'
626226|b'EuroBSDCon 2019, Lillehammer: Embedded Ethics - Patricia Aas'|f|626226|2|1|2019-12-15 09:55:16.173054+00:00||0|2800.92|http://frontend.frikanalen.tv/media/b'626226/broadcast/20190921T0945-02_plenary_PatriciaAas-EmbeddedEthics.dv'
626225|b'God S\xc3\xb8ndag fra P7 - Ja til livet (1) - Livets gave'|f|626225|2|1|2019-12-11 13:04:02.583798+00:00||0|3367.38|http://frontend.frikanalen.tv/media/b'626225/broadcast/tv_gs_287_tv.dv'
626224|b'Home Assistant - \xc3\x98yvind Rasmussen'|f|626224|2|1|2019-12-11 12:03:01.419406+00:00||0|3967.94|http://frontend.frikanalen.tv/media/b'626224/broadcast/20191112-homeassistant.dv'
626223|b'My personal fight against the modern laptop - Hamish Coleman'|f|626223|2|1|2019-12-11 07:06:33.736269+00:00||0|3040.66|http://frontend.frikanalen.tv/media/b'626223/broadcast/20191210-modify-laptop-firmware.dv'
626220|b'Tett p\xc3\xa5 - s2.p10'|f|626220|2|1|2019-11-12 12:35:07.262738+00:00||0|1782.0|http://frontend.frikanalen.tv/media/b'626220/broadcast/tv_tp_022.dv'
626218|b'Tett p\xc3\xa5 - s2.p11'|f|626218|2|1|2019-11-12 12:08:26.750363+00:00||0|1710.36|http://frontend.frikanalen.tv/media/b'626218/broadcast/tv_tp_023.dv'
626215|b'Tett p\xc3\xa5 - s2.p07'|f|626215|2|1|2019-11-12 11:20:33.843172+00:00||0|1762.8|http://frontend.frikanalen.tv/media/b'626215/broadcast/tv_tp_019.dv'
626211|b'Tett p\xc3\xa5 - s2.p12'|f|626211|2|1|2019-11-12 09:47:25.439751+00:00||0|1608.36|http://frontend.frikanalen.tv/media/b'626211/broadcast/tv_tp_024.dv'
626208|b'God S\xc3\xb8ndag fra P7 - Abrahams trodde Gud'|f|626208|2|1|2019-11-12 08:14:03.512726+00:00||0|3393.32|http://frontend.frikanalen.tv/media/b'626208/broadcast/tv_gs_285.dv'
626207|b'God S\xc3\xb8ndag fra P7 - Abraham og Melkisedek'|f|626207|2|1|2019-11-12 07:41:50.215222+00:00||0|3316.92|http://frontend.frikanalen.tv/media/b'626207/broadcast/tv_gs_284.dv'
626206|b'God S\xc3\xb8ndag fra P7 - Abraham og Lot'|f|626206|2|1|2019-10-14 13:17:48.784279+00:00||0|3407.92|http://frontend.frikanalen.tv/media/b'626206/broadcast/tv_gs_283_15.dv'
626194|b'Tett p\xc3\xa5 - s2.p04'|f|626194|2|1|2019-09-18 08:43:25.053785+00:00||0|1785.12|http://frontend.frikanalen.tv/media/b'626194/broadcast/tv_tp_016.dv'
626193|b'Tett p\xc3\xa5 - s2.p06'|f|626193|2|1|2019-09-18 08:09:54.769956+00:00||0|1681.96|http://frontend.frikanalen.tv/media/b'626193/broadcast/tv_tp_018.dv'
626192|b'Tett p\xc3\xa5 - s2.p05'|f|626192|2|1|2019-09-18 07:47:17.896392+00:00||0|1778.24|http://frontend.frikanalen.tv/media/b'626192/broadcast/tv_tp_017.dv'
626191|b'Tett p\xc3\xa5 - s2.p03'|f|626191|2|1|2019-09-17 13:40:54.639043+00:00||0|1806.44|http://frontend.frikanalen.tv/media/b'626191/broadcast/tv_tp_015.dv'
626190|b'Tett p\xc3\xa5 - s2.p02'|f|626190|2|1|2019-09-17 13:07:28.553074+00:00||0|1389.36|http://frontend.frikanalen.tv/media/b'626190/broadcast/tv_tp_014.dv'
626189|b'Tett p\xc3\xa5 - s2.p01'|f|626189|2|1|2019-09-17 12:44:27.975200+00:00||0|1528.6|http://frontend.frikanalen.tv/media/b'626189/broadcast/tv_tp_013.dv'
626188|b'Tett p\xc3\xa5 - s2.p09'|f|626188|2|1|2019-09-17 08:09:12.882543+00:00||0|1915.48|http://frontend.frikanalen.tv/media/b'626188/broadcast/tv_tp_021.dv'
626187|b'Tett p\xc3\xa5 - s2.p08'|f|626187|2|1|2019-09-17 07:54:05.883285+00:00||0|1579.64|http://frontend.frikanalen.tv/media/b'626187/broadcast/tv_tp_020.dv'
626185|b'Politisk debatt om gr\xc3\xbcnderpolitikk i Oslo'|f|626185|2|1|2019-09-06 10:39:04.474849+00:00||0|6732.56|http://frontend.frikanalen.tv/media/b'626185/broadcast/20190902-gr\xc3\xbcnderpolitikk.dv'
626184|b'Annerledes av Margrete'|f|626184|2|1|2019-08-28 10:57:38.767268+00:00||0|103.2|http://frontend.frikanalen.tv/media/b'626184/broadcast/Annerledes av Margrete.dv'
626182|b'Sanger til glede - S2.P12'|f|626182|2|1|2019-06-17 11:29:39.194463+00:00||0|1569.04|http://frontend.frikanalen.tv/media/b'626182/broadcast/tv_sg_024.dv'
626181|b'Sanger til glede - S2.P11'|f|626181|2|1|2019-06-17 11:02:49.846301+00:00||0|1561.92|http://frontend.frikanalen.tv/media/b'626181/broadcast/tv_sg_023.dv'
626180|b'Viktig Info - Overgang til ny plattform'|f|626180|2|1|2019-06-14 12:30:28.167612+00:00||0|64.8|http://frontend.frikanalen.tv/media/b'626180/broadcast/Viktig_Info.dv'
626179|b'Sanger til glede - S2.P10'|f|626179|2|1|2019-06-12 07:40:41.745854+00:00||0|1528.56|http://frontend.frikanalen.tv/media/b'626179/broadcast/tv_sg_022.dv'
626178|b'God S\xc3\xb8ndag fra P7 - Skriv det p\xc3\xa5 min regning'|f|626178|2|1|2019-06-12 05:39:17.272209+00:00||0|3386.44|http://frontend.frikanalen.tv/media/b'626178/broadcast/tv_gs_280.dv'
626177|b'God S\xc3\xb8ndag fra P7 - H\xc3\xa5pets sanger'|f|626177|2|1|2019-06-06 11:46:02.638499+00:00||0|3323.08|http://frontend.frikanalen.tv/media/b'626177/broadcast/tv_gs_279.dv'
626176|b'God S\xc3\xb8ndag fra P7 - Soloppgang fra det h\xc3\xb8ye'|f|626176|2|1|2019-06-05 10:47:07.479091+00:00||0|3360.64|http://frontend.frikanalen.tv/media/b'626176/broadcast/tv_gs_278.dv'
626174|b'God S\xc3\xb8ndag fra P7 - Ett er n\xc3\xb8dvendig'|f|626174|2|1|2019-05-29 06:48:34.832431+00:00||0|3304.36|http://frontend.frikanalen.tv/media/b'626174/broadcast/tv_gs_277.dv'
626172|b'God S\xc3\xb8ndag fra P7 - Hvert sted du setter foten'|f|626172|2|1|2019-04-29 07:51:12.926696+00:00||0|3574.2|http://frontend.frikanalen.tv/media/b'626172/broadcast/tv_gs_196.avi'
626171|b'Sanger til glede - S2.P09'|f|626171|2|1|2019-04-17 09:38:48.846809+00:00||0|1459.52|http://frontend.frikanalen.tv/media/b'626171/broadcast/tv_sg_021.dv'
626170|b'Sanger til glede - S2.P08'|f|626170|2|1|2019-04-17 09:16:19.642358+00:00||0|1513.2|http://frontend.frikanalen.tv/media/b'626170/broadcast/tv_sg_020.dv'
626169|b'Sanger til glede - S2.P07'|f|626169|2|1|2019-04-17 07:45:37.437232+00:00||0|1520.52|http://frontend.frikanalen.tv/media/b'626169/broadcast/tv_sg_019.dv'
626168|b'Sanger til glede - S2.P06'|f|626168|2|1|2019-04-17 06:01:16.252420+00:00||0|1482.88|http://frontend.frikanalen.tv/media/b'626168/broadcast/tv_sg_018.dv'
626167|b'Sanger til glede - S2.P05'|f|626167|2|1|2019-04-16 13:32:50.141300+00:00||0|1488.4|http://frontend.frikanalen.tv/media/b'626167/broadcast/tv_sg_017.dv'
626166|b'Sanger til glede - S2.P04'|f|626166|2|1|2019-04-16 13:06:18.965274+00:00||0|1570.32|http://frontend.frikanalen.tv/media/b'626166/broadcast/tv_sg_016.dv'
626165|b'God S\xc3\xb8ndag fra P7 - Tre farlige snarer'|f|626165|2|1|2019-04-16 11:28:11.002360+00:00||0|3411.28|http://frontend.frikanalen.tv/media/b'626165/broadcast/tv_gs_275.dv'
626164|b'Sanger til glede - S2.P03'|f|626164|2|1|2019-04-16 06:39:19.974245+00:00||0|1490.32|http://frontend.frikanalen.tv/media/b'626164/broadcast/tv_sg_015.dv'
626163|b'Sanger til glede - S2.P02'|f|626163|2|1|2019-04-15 13:26:11.261614+00:00||0|1520.56|http://frontend.frikanalen.tv/media/b'626163/broadcast/tv_sg_014.dv'
626162|b'Sanger til glede - S2.P01'|f|626162|2|1|2019-04-15 12:03:29.482730+00:00||0|1515.48|http://frontend.frikanalen.tv/media/b'626162/broadcast/tv_sg_013.dv'
626161|b'Sanger til glede - S1.P12'|f|626161|2|1|2019-04-15 11:27:40.294711+00:00||0|1705.08|http://frontend.frikanalen.tv/media/b'626161/broadcast/tv_sg_012.dv'
626160|b'God S\xc3\xb8ndag fra P7 - Legeme, Sjel og \xc3\x85nd'|f|626160|2|1|2019-04-15 10:17:52.074151+00:00||0|3389.36|http://frontend.frikanalen.tv/media/b'626160/broadcast/tv_gs_274.dv'
626159|b'God S\xc3\xb8ndag fra P7 - Tre ulike reaksjoner'|f|626159|2|1|2019-03-26 10:19:44.475541+00:00||0|3430.96|http://frontend.frikanalen.tv/media/b'626159/broadcast/tv_gs_273.dv'
626158|b'God S\xc3\xb8ndag fra P7 - Ordet om Jesus'|f|626158|2|1|2019-03-26 08:04:06.704975+00:00||0|3237.12|http://frontend.frikanalen.tv/media/b'626158/broadcast/tv_gs_272.dv'
626157|b'God S\xc3\xb8ndag fra P7 - P\xc3\xa5 maleriutstilling'|f|626157|2|1|2019-03-20 11:57:24.941442+00:00||0|3409.08|http://frontend.frikanalen.tv/media/b'626157/broadcast/tv_gs_271.dv'
626156|b'God S\xc3\xb8ndag fra P7 - Tre sp\xc3\xb8rsm\xc3\xa5l'|f|626156|2|1|2019-03-19 11:32:15.026018+00:00||0|3476.0|http://frontend.frikanalen.tv/media/b'626156/broadcast/tv_gs_270.dv'
626155|b'God S\xc3\xb8ndag fra P7 - Hvile for sjelen - Salme 116'|f|626155|2|1|2019-03-08 06:48:51.827883+00:00||0|3412.12|http://frontend.frikanalen.tv/media/b'626155/broadcast/tv_gs_269.dv'
626154|b'God S\xc3\xb8ndag fra P7 - Hvem er som Gud - Salme 113'|f|626154|2|1|2019-03-06 12:19:42.163010+00:00||0|3457.2|http://frontend.frikanalen.tv/media/b'626154/broadcast/tv_gs_268.dv'
626153|b'Sanger til glede - s1.p11'|f|626153|2|1|2019-03-06 09:52:57.350440+00:00||0|1652.36|http://frontend.frikanalen.tv/media/b'626153/broadcast/tv_sg_011.dv'
626152|b'Sanger til glede - s1.p10'|f|626152|2|1|2019-03-06 09:20:00.957799+00:00||0|1750.44|http://frontend.frikanalen.tv/media/b'626152/broadcast/tv_sg_010.dv'
626151|b'Sanger til glede - s1.p09'|f|626151|2|1|2019-03-06 09:04:19.080880+00:00||0|1645.04|http://frontend.frikanalen.tv/media/b'626151/broadcast/tv_sg_009.dv'
626149|b'Sanger til glede - s1.p08'|f|626149|2|1|2019-03-06 07:58:59.577467+00:00||0|1666.08|http://frontend.frikanalen.tv/media/b'626149/broadcast/tv_sg_008.dv'
626148|b'God S\xc3\xb8ndag fra P7 - Sangen om h\xc3\xa5p'|f|626148|2|1|2019-02-28 07:03:12.266841+00:00||0|3485.32|http://frontend.frikanalen.tv/media/b'626148/broadcast/tv_gs_267.dv'
626144|b'God S\xc3\xb8ndag fra P7 - Sangen om natten'|f|626144|2|1|2019-02-21 07:23:32.434826+00:00||0|3540.96|http://frontend.frikanalen.tv/media/b'626144/broadcast/tv_gs_266.dv'
626136|b'God S\xc3\xb8ndag fra P7 - Himlen \xc3\xa5pnet seg over han'|f|626136|2|1|2019-01-29 06:52:50.368461+00:00||0|3446.08|http://frontend.frikanalen.tv/media/b'626136/broadcast/tv_gs_190.dv'
626127|b'God S\xc3\xb8ndag fra P7 - N\xc3\xa5r jeg ser din himmel'|f|626127|2|1|2019-01-24 11:50:49.724266+00:00||0|3474.92|http://frontend.frikanalen.tv/media/b'626127/broadcast/tv_gs_189.avi'
626125|b'Mandatory Access Control in PostgreSQL - Giving users ownership of their data - Leon Charl du Toit'|f|626125|2|1|2019-01-16 20:52:10.930823+00:00||0|2849.74|http://frontend.frikanalen.tv/media/b'626125/broadcast/20190115-postgresql-mac.dv'
626121|b'God S\xc3\xb8ndag fra P7 - Sangen om frihet'|f|626121|2|1|2019-01-08 10:31:43.055458+00:00||0|3460.68|http://frontend.frikanalen.tv/media/b'626121/broadcast/tv_gs_264.dv'
626119|"b""FSCONS 2017 - Eireann 'bsb' Leverett - Untapped Malicious Potential"""|f|626119|2|1|2018-12-17 23:13:49.665163+00:00||0|2592.12|http://frontend.frikanalen.tv/media/b'626119/broadcast/fscons17_-_354_-_en_-_java_-_201711041500_-_untapped_malicious_potential_-_eireann_bsb_leverett.dv'
626118|b'FSCONS 2017 - Geoffroy Couprie - Replacing core infrastructure without disrupting the community, the VLC way'|f|626118|2|1|2018-12-17 21:59:06.761815+00:00||0|2933.04|http://frontend.frikanalen.tv/media/b'626118/broadcast/fscons17_-_352_-_en_-_java_-_201711051100_-_replacing_core_infrastructure_without_disrupting_the_community_the_vlc_way_-_geoffroy_couprie.dv'
626117|b'FSCONS 2017 - Devyn Remme - New Materialism'|f|626117|2|1|2018-12-16 15:06:15.998387+00:00||0|2276.06|http://frontend.frikanalen.tv/media/b'626117/broadcast/fscons17_-_339_-_en_-_smalltalk_-_201711041600_-_new_materialism_-_devyn_remme.dv'
626116|b'FSCONS 2017 - P\xc3\xa5l Taule Bentebr\xc3\xa5ten - Towards a Global Cryptocurrency Infrastructure: A Revolutionary Sharing Economy'|f|626116|2|1|2018-12-16 14:28:59.674965+00:00||0|2270.0|http://frontend.frikanalen.tv/media/b'626116/broadcast/fscons17_-_335_-_en_-_simula_-_201711051700_-_towards_a_global_cryptocurrency_infrastructure_a_revolutionary_sharing_economy_-_pal_taule_brentebraten.dv'
626112|b'FSCONS 2017 - J\xc3\xa9r\xc3\xa9mie Zimmermann - Love Against the Machine'|f|626112|2|1|2018-12-14 21:59:33.912714+00:00||0|2896.08|http://frontend.frikanalen.tv/media/b'626112/broadcast/fscons17_-_329_-_en_-_simula_-_201711041600_-_love_against_the_machine_-_jeremie_zimmermann.dv'
626111|b'FSCONS 2017 - Stian R\xc3\xb8dven Eide - A Serious Plan to End Advertisement'|f|626111|2|1|2018-12-14 10:32:44.576377+00:00||0|2373.04|http://frontend.frikanalen.tv/media/b'626111/broadcast/fscons17_-_327_-_en_-_smalltalk_-_201711041500_-_a_serious_plan_to_end_advertisement_-_stian_rodven_eide.dv'
626110|b'FSCONS 2017 - Karl Trygve Kalleberg - Taking back control of the software running on your hardware'|f|626110|2|1|2018-12-14 10:11:17.210834+00:00||0|2628.18|http://frontend.frikanalen.tv/media/b'626110/broadcast/fscons17_-_326_-_en_-_java_-_201711041200_-_taking_back_control_of_the_software_running_on_your_hardware_-_karl_trygve_kalleberg.dv'
626106|b'FSCONS 2017 - Petter Joelson - Digidem Lab -- bringing together hackers and activists for social change'|f|626106|2|1|2018-12-13 19:28:02.058011+00:00||0|2314.14|http://frontend.frikanalen.tv/media/b'626106/broadcast/fscons17_-_319_-_en_-_java_-_201711041600_-_digidem_lab_--_bringing_together_hackers_and_activists_for_social_change_-_petter_joelson.dv'
626105|b'FSCONS 2017 - Patrice Riemens - Cryptocurrency meets Universal Basic Income'|f|626105|2|1|2018-12-13 19:08:27.349317+00:00||0|2489.08|http://frontend.frikanalen.tv/media/b'626105/broadcast/fscons17_-_318_-_en_-_simula_-_201711041200_-_cryptocurrency_meets_universal_basic_income_-_patrice_riemens.dv'
626104|b'FSCONS 2017 - Vladan Joler - Networks of Metal, Sweat and Neurons'|f|626104|2|1|2018-12-13 18:42:49.575151+00:00||0|3058.04|http://frontend.frikanalen.tv/media/b'626104/broadcast/fscons17_-_317_-_en_-_simula_-_201711041400_-_networks_of_metal_sweat_and_neurons_-_vladan_joler.dv'
626103|b'FSCONS 2017 - Vinay Gupta - Resilience'|f|626103|2|1|2018-12-13 18:05:15.056947+00:00||0|3399.2|http://frontend.frikanalen.tv/media/b'626103/broadcast/fscons17_-_314_-_en_-_simula_-_201711041115_-_resilience_-_vinay_gupta.dv'
626102|b'FSCONS 2017 - Natia El-Imam - The road to Open Village'|f|626102|2|1|2018-12-13 17:40:22.668509+00:00||0|2852.18|http://frontend.frikanalen.tv/media/b'626102/broadcast/fscons17_-_311_-_en_-_simula_-_201711041500_-_the_road_to_open_village_-_nadia_el-imam.dv'
626101|b'God S\xc3\xb8ndag fra P7 - Kongen kommer (4) - Kongebyen'|f|626101|2|1|2018-12-13 11:40:11.471873+00:00||0|3533.96|http://frontend.frikanalen.tv/media/b'626101/broadcast/tv_gs_188.dv'
626100|b'God S\xc3\xb8ndag fra P7 - Kongen kommer (3) - Herlighetens konge'|f|626100|2|1|2018-12-13 10:08:14.108376+00:00||0|3456.96|http://frontend.frikanalen.tv/media/b'626100/broadcast/tv_gs_187.dv'
626099|b'FSCONS 2017 - Dougald Hine - On the future of hope'|f|626099|2|1|2018-12-12 22:30:47.657004+00:00||0|2843.0|http://frontend.frikanalen.tv/media/b'626099/broadcast/fscons17_-_310_-_en_-_simula_-_201711051500_-_on_the_future_of_hope_-_dougald_hine.dv'
